Status	ReadID	Taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
C	NS500322:33:H5CC5BGXX:1:11101:7566:2126	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
C	NS500322:33:H5CC5BGXX:1:11103:21002:7962	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:5953:9648	root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_;s_Caulobacteraceae bacterium OTSz_A_272	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		Caulobacteraceae bacterium OTSz_A_272
U	NS500322:33:H5CC5BGXX:1:11103:18173:20398	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:17956:8270	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:7445:1198	unclassified							
U	NS500322:33:H5CC5BGXX:1:11105:6468:2762	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:17244:3967	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
C	NS500322:33:H5CC5BGXX:1:11103:20781:15427	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Marinilabiliales;f_Prolixibacteraceae;g_Prolixibacter;s_Prolixibacter bellariivorans	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Prolixibacter	Prolixibacter bellariivorans
U	NS500322:33:H5CC5BGXX:1:11103:14567:4458	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:7156:8800	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:11168:9742	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:18438:12173	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
U	NS500322:33:H5CC5BGXX:1:11104:22235:11536	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:11994:18159	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:20415:9819	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes ihumii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes ihumii
C	NS500322:33:H5CC5BGXX:1:11101:3710:13119	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Oribacterium;s_Oribacterium sinus	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Oribacterium sinus
U	NS500322:33:H5CC5BGXX:1:11102:17560:7497	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:16429:9047	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:13450:17074	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:9783:5827	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:2390:6512	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:3752:19039	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:14594:15183	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:5498:10282	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
C	NS500322:33:H5CC5BGXX:1:11104:10360:8249	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes sp. CHKCI003	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. CHKCI003
U	NS500322:33:H5CC5BGXX:1:11103:24078:10850	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:2684:8597	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:13173:3016	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:21159:13394	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:18609:1507	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
C	NS500322:33:H5CC5BGXX:1:11102:25116:1100	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfitobacterium;s_Desulfitobacterium hafniense	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	Desulfitobacterium hafniense
C	NS500322:33:H5CC5BGXX:1:11102:7674:18938	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Geosporobacter;s_Geosporobacter ferrireducens	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Geosporobacter	Geosporobacter ferrireducens
C	NS500322:33:H5CC5BGXX:1:11102:8874:5314	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:10751:18901	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
U	NS500322:33:H5CC5BGXX:1:11103:10733:6740	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:17026:6871	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:15282:4927	root;k_Bacteria;p_Firmicutes;c_Clostridia	Bacteria	Firmicutes	Clostridia				
U	NS500322:33:H5CC5BGXX:1:11102:5081:11437	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:21307:3339	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:17141:3571	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Alkaliphilus;s_Alkaliphilus oremlandii	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilus oremlandii
U	NS500322:33:H5CC5BGXX:1:11101:12000:8878	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:18310:19979	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11103:7838:19352	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium AD3010	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium AD3010
C	NS500322:33:H5CC5BGXX:1:11105:8003:3385	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales			
U	NS500322:33:H5CC5BGXX:1:11102:6537:10730	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:11703:14956	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 10-1
U	NS500322:33:H5CC5BGXX:1:11103:13744:20353	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:6751:17965	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11101:20994:11529	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:3914:8966	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11104:1359:5443	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella	Mahella australiensis
C	NS500322:33:H5CC5BGXX:1:11103:9546:10194	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11104:3131:17553	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Flavonifractor;s_uncultured Flavonifractor sp.	Bacteria	Firmicutes	Clostridia	Clostridiales		Flavonifractor	uncultured Flavonifractor sp.
U	NS500322:33:H5CC5BGXX:1:11102:13710:17859	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:16895:16570	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Neglecta;s_Neglecta timonensis	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Neglecta	Neglecta timonensis
C	NS500322:33:H5CC5BGXX:1:11104:15905:11378	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11101:10128:10618	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:14236:2501	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:14914:8078	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium M18-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium M18-1
U	NS500322:33:H5CC5BGXX:1:11101:7285:7912	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:13906:19858	root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Acidocella;s_Acidocella aminolytica	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidocella	Acidocella aminolytica
U	NS500322:33:H5CC5BGXX:1:11101:25497:17933	unclassified							
C	NS500322:33:H5CC5BGXX:1:11105:12499:3329	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11103:19747:5282	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:1316:7692	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
C	NS500322:33:H5CC5BGXX:1:11104:9949:17899	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:19417:16609	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 10-1
C	NS500322:33:H5CC5BGXX:1:11102:3346:18073	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11104:12389:19274	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:15977:7511	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11102:12406:17191	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_uncultured Clostridium sp.	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	uncultured Clostridium sp.
C	NS500322:33:H5CC5BGXX:1:11104:17325:14266	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11104:13613:5080	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11105:15543:2223	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium TWA4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium TWA4
U	NS500322:33:H5CC5BGXX:1:11104:18836:18790	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:16614:9754	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
C	NS500322:33:H5CC5BGXX:1:11104:6032:4847	root;k_Bacteria	Bacteria						
U	NS500322:33:H5CC5BGXX:1:11104:15694:17570	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:18527:14135	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-2
C	NS500322:33:H5CC5BGXX:1:11103:15559:17027	root;k_Bacteria;p_Bacteroidetes	Bacteria	Bacteroidetes					
C	NS500322:33:H5CC5BGXX:1:11105:12117:4059	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium XBB1006	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium XBB1006
U	NS500322:33:H5CC5BGXX:1:11101:8422:17215	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:12886:5856	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:11068:2339	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales	Bacteria	Firmicutes	Bacilli	Lactobacillales			
U	NS500322:33:H5CC5BGXX:1:11104:5380:2094	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:15832:12442	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
C	NS500322:33:H5CC5BGXX:1:11101:20696:1202	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium NK3A20	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium NK3A20
C	NS500322:33:H5CC5BGXX:1:11102:22476:14436	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:15763:12886	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:17418:19754	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 28-4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 28-4
C	NS500322:33:H5CC5BGXX:1:11102:18871:13822	root;k_Bacteria;p_Cyanobacteria;c_;o_Pleurocapsales;f_Xenococcaceae;g_Xenococcus;s_Xenococcus sp. PCC 7305	Bacteria	Cyanobacteria		Pleurocapsales	Xenococcaceae	Xenococcus	Xenococcus sp. PCC 7305
C	NS500322:33:H5CC5BGXX:1:11101:5836:1566	root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium DCM002Cm04	Bacteria						uncultured bacterium DCM002Cm04
C	NS500322:33:H5CC5BGXX:1:11103:7396:4946	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium C7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium C7
U	NS500322:33:H5CC5BGXX:1:11101:6927:3986	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:20640:4876	unclassified							
U	NS500322:33:H5CC5BGXX:1:11104:7680:11494	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:5134:12956	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Candidatus Soleaferrea;s_Candidatus Soleaferrea massiliensis	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus Soleaferrea	Candidatus Soleaferrea massiliensis
C	NS500322:33:H5CC5BGXX:1:11104:17415:12356	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 10-1
U	NS500322:33:H5CC5BGXX:1:11104:21320:6166	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:20435:9933	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:17864:2765	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium A2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium A2
C	NS500322:33:H5CC5BGXX:1:11105:8160:4510	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11101:19712:3570	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11103:1855:8833	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:16197:8518	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:21804:2623	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:23594:11248	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium CAG:83	Bacteria	Firmicutes					Firmicutes bacterium CAG:83
U	NS500322:33:H5CC5BGXX:1:11101:21428:8069	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:4481:16618	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:7385:16890	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium COE1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium COE1
C	NS500322:33:H5CC5BGXX:1:11102:10037:10900	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella sp. CAG:279	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:279
U	NS500322:33:H5CC5BGXX:1:11102:5207:19383	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:12974:1062	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11101:12590:14709	unclassified							
C	NS500322:33:H5CC5BGXX:1:11102:6620:7000	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter valericigenes	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter valericigenes
C	NS500322:33:H5CC5BGXX:1:11104:16096:15002	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_uncultured Ruminococcus sp.	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	uncultured Ruminococcus sp.
U	NS500322:33:H5CC5BGXX:1:11104:17527:13219	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:23372:10471	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11102:18960:11042	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11101:7704:19401	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella sp. CAG:873	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:873
C	NS500322:33:H5CC5BGXX:1:11104:13683:7242	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
U	NS500322:33:H5CC5BGXX:1:11104:5355:4493	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:12705:14761	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11102:11484:18879	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:17329:7762	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
C	NS500322:33:H5CC5BGXX:1:11103:15981:2933	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
U	NS500322:33:H5CC5BGXX:1:11102:6549:3622	unclassified							
U	NS500322:33:H5CC5BGXX:1:11101:13808:10946	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:8323:11473	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium ASF500	Bacteria	Firmicutes					Firmicutes bacterium ASF500
C	NS500322:33:H5CC5BGXX:1:11101:13764:12819	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides helcogenes	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides helcogenes
U	NS500322:33:H5CC5BGXX:1:11101:15961:7132	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:13887:17102	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Thermoanaerobacter	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	
U	NS500322:33:H5CC5BGXX:1:11105:18156:2566	unclassified							
C	NS500322:33:H5CC5BGXX:1:11103:15263:1220	root;k_Bacteria;p_Firmicutes;c_Erysipelotrichia;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia extructa	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia extructa
C	NS500322:33:H5CC5BGXX:1:11102:17105:1120	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
C	NS500322:33:H5CC5BGXX:1:11102:12470:15347	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Butyrivibrio;s_Butyrivibrio sp. NC3005	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. NC3005
C	NS500322:33:H5CC5BGXX:1:11104:8142:15944	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 10-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 10-1
C	NS500322:33:H5CC5BGXX:1:11104:3968:13584	root;k_Bacteria;p_Firmicutes	Bacteria	Firmicutes					
U	NS500322:33:H5CC5BGXX:1:11102:6830:14917	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:6401:8306	unclassified							
U	NS500322:33:H5CC5BGXX:1:11103:10990:4701	unclassified							
U	NS500322:33:H5CC5BGXX:1:11102:8650:3921	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:11726:1412	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3-1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3-1
C	NS500322:33:H5CC5BGXX:1:11103:17380:15946	root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_Firmicutes bacterium CAG:114	Bacteria	Firmicutes					Firmicutes bacterium CAG:114
U	NS500322:33:H5CC5BGXX:1:11103:6675:10188	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:12330:16386	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
U	NS500322:33:H5CC5BGXX:1:11101:5147:7654	unclassified							
C	NS500322:33:H5CC5BGXX:1:11101:21328:10841	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Flavonifractor;s_Flavonifractor plautii	Bacteria	Firmicutes	Clostridia	Clostridiales		Flavonifractor	Flavonifractor plautii
C	NS500322:33:H5CC5BGXX:1:11104:7291:11718	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_uncultured Clostridium sp.	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	uncultured Clostridium sp.
C	NS500322:33:H5CC5BGXX:1:11102:2402:13506	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	
C	NS500322:33:H5CC5BGXX:1:11101:2097:6111	root;k_Bacteria	Bacteria						
C	NS500322:33:H5CC5BGXX:1:11102:9949:13605	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales	Bacteria	Firmicutes	Clostridia	Clostridiales			
U	NS500322:33:H5CC5BGXX:1:11103:20167:1313	unclassified							
C	NS500322:33:H5CC5BGXX:1:11104:25758:4363	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. KLE 1755	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. KLE 1755
C	NS500322:33:H5CC5BGXX:1:11103:3415:15841	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfohalobiaceae;g_Desulfonauticus;s_Desulfonauticus sp. 38_4375	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonauticus	Desulfonauticus sp. 38_4375
